dataset_index,relative_path,class_name,class_index,split
14059,eurosat/2750/Pasture/Pasture_1051.jpg,Pasture,5,train
20112,eurosat/2750/Residential/Residential_245.jpg,Residential,7,train
2825,eurosat/2750/AnnualCrop/AnnualCrop_841.jpg,AnnualCrop,0,train
1109,eurosat/2750/AnnualCrop/AnnualCrop_1998.jpg,AnnualCrop,0,train
1506,eurosat/2750/AnnualCrop/AnnualCrop_2354.jpg,AnnualCrop,0,train
12652,eurosat/2750/Industrial/Industrial_2035.jpg,Industrial,4,train
15322,eurosat/2750/Pasture/Pasture_389.jpg,Pasture,5,train
1487,eurosat/2750/AnnualCrop/AnnualCrop_2337.jpg,AnnualCrop,0,train
1093,eurosat/2750/AnnualCrop/AnnualCrop_1983.jpg,AnnualCrop,0,train
7645,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_248.jpg,HerbaceousVegetation,2,train
774,eurosat/2750/AnnualCrop/AnnualCrop_1696.jpg,AnnualCrop,0,train
10207,eurosat/2750/Highway/Highway_2085.jpg,Highway,3,train
24209,eurosat/2750/SeaLake/SeaLake_1187.jpg,SeaLake,9,train
20587,eurosat/2750/Residential/Residential_2878.jpg,Residential,7,train
20276,eurosat/2750/Residential/Residential_2598.jpg,Residential,7,train
15807,eurosat/2750/Pasture/Pasture_825.jpg,Pasture,5,train
2870,eurosat/2750/AnnualCrop/AnnualCrop_882.jpg,AnnualCrop,0,train
20480,eurosat/2750/Residential/Residential_2781.jpg,Residential,7,train
7144,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_2028.jpg,HerbaceousVegetation,2,train
24186,eurosat/2750/SeaLake/SeaLake_1166.jpg,SeaLake,9,train
9405,eurosat/2750/Highway/Highway_1363.jpg,Highway,3,train
486,eurosat/2750/AnnualCrop/AnnualCrop_1436.jpg,AnnualCrop,0,train
21101,eurosat/2750/Residential/Residential_64.jpg,Residential,7,train
2979,eurosat/2750/AnnualCrop/AnnualCrop_980.jpg,AnnualCrop,0,train
18385,eurosat/2750/PermanentCrop/PermanentCrop_896.jpg,PermanentCrop,6,train
20374,eurosat/2750/Residential/Residential_2686.jpg,Residential,7,train
20299,eurosat/2750/Residential/Residential_2618.jpg,Residential,7,train
14349,eurosat/2750/Pasture/Pasture_1312.jpg,Pasture,5,train
22147,eurosat/2750/River/River_1581.jpg,River,8,train
24911,eurosat/2750/SeaLake/SeaLake_1819.jpg,SeaLake,9,train
21428,eurosat/2750/Residential/Residential_934.jpg,Residential,7,train
4433,eurosat/2750/Forest/Forest_2289.jpg,Forest,1,train
21147,eurosat/2750/Residential/Residential_681.jpg,Residential,7,train
18798,eurosat/2750/Residential/Residential_1267.jpg,Residential,7,train
13776,eurosat/2750/Industrial/Industrial_798.jpg,Industrial,4,train
11853,eurosat/2750/Industrial/Industrial_1316.jpg,Industrial,4,train
26507,eurosat/2750/SeaLake/SeaLake_555.jpg,SeaLake,9,train
24967,eurosat/2750/SeaLake/SeaLake_187.jpg,SeaLake,9,train
9902,eurosat/2750/Highway/Highway_1810.jpg,Highway,3,train
839,eurosat/2750/AnnualCrop/AnnualCrop_1754.jpg,AnnualCrop,0,train
14374,eurosat/2750/Pasture/Pasture_1335.jpg,Pasture,5,train
26130,eurosat/2750/SeaLake/SeaLake_2916.jpg,SeaLake,9,train
20979,eurosat/2750/Residential/Residential_53.jpg,Residential,7,train
22638,eurosat/2750/River/River_2022.jpg,River,8,train
22164,eurosat/2750/River/River_1597.jpg,River,8,train
17009,eurosat/2750/PermanentCrop/PermanentCrop_1907.jpg,PermanentCrop,6,train
19806,eurosat/2750/Residential/Residential_2174.jpg,Residential,7,train
17312,eurosat/2750/PermanentCrop/PermanentCrop_218.jpg,PermanentCrop,6,train
25483,eurosat/2750/SeaLake/SeaLake_2333.jpg,SeaLake,9,train
6948,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_1852.jpg,HerbaceousVegetation,2,train
11492,eurosat/2750/Highway/Highway_992.jpg,Highway,3,train
21282,eurosat/2750/Residential/Residential_802.jpg,Residential,7,train
9944,eurosat/2750/Highway/Highway_1849.jpg,Highway,3,train
18713,eurosat/2750/Residential/Residential_1190.jpg,Residential,7,train
15691,eurosat/2750/Pasture/Pasture_720.jpg,Pasture,5,train
6803,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_1721.jpg,HerbaceousVegetation,2,train
6788,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_1708.jpg,HerbaceousVegetation,2,train
8501,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_55.jpg,HerbaceousVegetation,2,train
13816,eurosat/2750/Industrial/Industrial_833.jpg,Industrial,4,train
8630,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_666.jpg,HerbaceousVegetation,2,train
7379,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_224.jpg,HerbaceousVegetation,2,train
8200,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_298.jpg,HerbaceousVegetation,2,train
11163,eurosat/2750/Highway/Highway_696.jpg,Highway,3,train
14307,eurosat/2750/Pasture/Pasture_1275.jpg,Pasture,5,train
11215,eurosat/2750/Highway/Highway_742.jpg,Highway,3,train
3122,eurosat/2750/Forest/Forest_1108.jpg,Forest,1,train
1769,eurosat/2750/AnnualCrop/AnnualCrop_2591.jpg,AnnualCrop,0,train
9068,eurosat/2750/Highway/Highway_106.jpg,Highway,3,train
10109,eurosat/2750/Highway/Highway_1998.jpg,Highway,3,train
13514,eurosat/2750/Industrial/Industrial_561.jpg,Industrial,4,train
4499,eurosat/2750/Forest/Forest_2348.jpg,Forest,1,train
23067,eurosat/2750/River/River_2409.jpg,River,8,train
9806,eurosat/2750/Highway/Highway_1724.jpg,Highway,3,train
7262,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_2134.jpg,HerbaceousVegetation,2,train
15456,eurosat/2750/Pasture/Pasture_509.jpg,Pasture,5,train
22282,eurosat/2750/River/River_1702.jpg,River,8,train
17382,eurosat/2750/PermanentCrop/PermanentCrop_2242.jpg,PermanentCrop,6,train
14892,eurosat/2750/Pasture/Pasture_1801.jpg,Pasture,5,train
18222,eurosat/2750/PermanentCrop/PermanentCrop_749.jpg,PermanentCrop,6,train
5229,eurosat/2750/Forest/Forest_304.jpg,Forest,1,train
25369,eurosat/2750/SeaLake/SeaLake_2230.jpg,SeaLake,9,train
21011,eurosat/2750/Residential/Residential_559.jpg,Residential,7,train
13909,eurosat/2750/Industrial/Industrial_917.jpg,Industrial,4,train
5922,eurosat/2750/Forest/Forest_929.jpg,Forest,1,train
22859,eurosat/2750/River/River_2221.jpg,River,8,train
15116,eurosat/2750/Pasture/Pasture_202.jpg,Pasture,5,train
13762,eurosat/2750/Industrial/Industrial_785.jpg,Industrial,4,train
15934,eurosat/2750/Pasture/Pasture_94.jpg,Pasture,5,train
22437,eurosat/2750/River/River_1842.jpg,River,8,train
6389,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_1349.jpg,HerbaceousVegetation,2,train
1667,eurosat/2750/AnnualCrop/AnnualCrop_25.jpg,AnnualCrop,0,train
1206,eurosat/2750/AnnualCrop/AnnualCrop_2084.jpg,AnnualCrop,0,train
14887,eurosat/2750/Pasture/Pasture_1798.jpg,Pasture,5,train
3035,eurosat/2750/Forest/Forest_103.jpg,Forest,1,train
4922,eurosat/2750/Forest/Forest_2729.jpg,Forest,1,train
13199,eurosat/2750/Industrial/Industrial_278.jpg,Industrial,4,train
3805,eurosat/2750/Forest/Forest_1723.jpg,Forest,1,train
12586,eurosat/2750/Industrial/Industrial_1977.jpg,Industrial,4,train
14386,eurosat/2750/Pasture/Pasture_1346.jpg,Pasture,5,train
5095,eurosat/2750/Forest/Forest_2885.jpg,Forest,1,train
23674,eurosat/2750/River/River_705.jpg,River,8,train
6320,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_1287.jpg,HerbaceousVegetation,2,train
16447,eurosat/2750/PermanentCrop/PermanentCrop_1400.jpg,PermanentCrop,6,train
19497,eurosat/2750/Residential/Residential_1897.jpg,Residential,7,train
4160,eurosat/2750/Forest/Forest_2042.jpg,Forest,1,train
17092,eurosat/2750/PermanentCrop/PermanentCrop_1982.jpg,PermanentCrop,6,train
26924,eurosat/2750/SeaLake/SeaLake_930.jpg,SeaLake,9,train
2206,eurosat/2750/AnnualCrop/AnnualCrop_2985.jpg,AnnualCrop,0,train
13579,eurosat/2750/Industrial/Industrial_62.jpg,Industrial,4,train
3034,eurosat/2750/Forest/Forest_1029.jpg,Forest,1,train
17803,eurosat/2750/PermanentCrop/PermanentCrop_371.jpg,PermanentCrop,6,train
4007,eurosat/2750/Forest/Forest_1905.jpg,Forest,1,train
21437,eurosat/2750/Residential/Residential_942.jpg,Residential,7,train
2274,eurosat/2750/AnnualCrop/AnnualCrop_345.jpg,AnnualCrop,0,train
25189,eurosat/2750/SeaLake/SeaLake_2069.jpg,SeaLake,9,train
16166,eurosat/2750/PermanentCrop/PermanentCrop_1148.jpg,PermanentCrop,6,train
10381,eurosat/2750/Highway/Highway_2241.jpg,Highway,3,train
17192,eurosat/2750/PermanentCrop/PermanentCrop_2071.jpg,PermanentCrop,6,train
23205,eurosat/2750/River/River_283.jpg,River,8,train
24667,eurosat/2750/SeaLake/SeaLake_16.jpg,SeaLake,9,train
17128,eurosat/2750/PermanentCrop/PermanentCrop_2013.jpg,PermanentCrop,6,train
21156,eurosat/2750/Residential/Residential_69.jpg,Residential,7,train
17322,eurosat/2750/PermanentCrop/PermanentCrop_2189.jpg,PermanentCrop,6,train
1812,eurosat/2750/AnnualCrop/AnnualCrop_263.jpg,AnnualCrop,0,train
9606,eurosat/2750/Highway/Highway_1544.jpg,Highway,3,train
24424,eurosat/2750/SeaLake/SeaLake_1380.jpg,SeaLake,9,train
22506,eurosat/2750/River/River_1904.jpg,River,8,train
4571,eurosat/2750/Forest/Forest_2412.jpg,Forest,1,train
21842,eurosat/2750/River/River_1306.jpg,River,8,train
2657,eurosat/2750/AnnualCrop/AnnualCrop_690.jpg,AnnualCrop,0,train
1347,eurosat/2750/AnnualCrop/AnnualCrop_2210.jpg,AnnualCrop,0,train
21545,eurosat/2750/River/River_1039.jpg,River,8,train
2232,eurosat/2750/AnnualCrop/AnnualCrop_307.jpg,AnnualCrop,0,train
22872,eurosat/2750/River/River_2233.jpg,River,8,train
5465,eurosat/2750/Forest/Forest_517.jpg,Forest,1,train
23388,eurosat/2750/River/River_448.jpg,River,8,train
2129,eurosat/2750/AnnualCrop/AnnualCrop_2915.jpg,AnnualCrop,0,train
20379,eurosat/2750/Residential/Residential_2690.jpg,Residential,7,train
16056,eurosat/2750/PermanentCrop/PermanentCrop_1049.jpg,PermanentCrop,6,train
19324,eurosat/2750/Residential/Residential_1740.jpg,Residential,7,train
10314,eurosat/2750/Highway/Highway_2181.jpg,Highway,3,train
3381,eurosat/2750/Forest/Forest_1341.jpg,Forest,1,train
15506,eurosat/2750/Pasture/Pasture_554.jpg,Pasture,5,train
19935,eurosat/2750/Residential/Residential_2290.jpg,Residential,7,train
7900,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_2709.jpg,HerbaceousVegetation,2,train
8117,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_2904.jpg,HerbaceousVegetation,2,train
26638,eurosat/2750/SeaLake/SeaLake_673.jpg,SeaLake,9,train
2816,eurosat/2750/AnnualCrop/AnnualCrop_833.jpg,AnnualCrop,0,train
19474,eurosat/2750/Residential/Residential_1876.jpg,Residential,7,train
8523,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_57.jpg,HerbaceousVegetation,2,train
26918,eurosat/2750/SeaLake/SeaLake_925.jpg,SeaLake,9,train
12292,eurosat/2750/Industrial/Industrial_1711.jpg,Industrial,4,train
26775,eurosat/2750/SeaLake/SeaLake_797.jpg,SeaLake,9,train
5363,eurosat/2750/Forest/Forest_425.jpg,Forest,1,train
2106,eurosat/2750/AnnualCrop/AnnualCrop_2895.jpg,AnnualCrop,0,train
23498,eurosat/2750/River/River_547.jpg,River,8,train
4370,eurosat/2750/Forest/Forest_2231.jpg,Forest,1,train
12659,eurosat/2750/Industrial/Industrial_2041.jpg,Industrial,4,train
25511,eurosat/2750/SeaLake/SeaLake_2359.jpg,SeaLake,9,train
24920,eurosat/2750/SeaLake/SeaLake_1827.jpg,SeaLake,9,train
6291,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_1260.jpg,HerbaceousVegetation,2,train
22886,eurosat/2750/River/River_2246.jpg,River,8,train
11362,eurosat/2750/Highway/Highway_875.jpg,Highway,3,train
13388,eurosat/2750/Industrial/Industrial_448.jpg,Industrial,4,train
14072,eurosat/2750/Pasture/Pasture_1063.jpg,Pasture,5,train
674,eurosat/2750/AnnualCrop/AnnualCrop_1605.jpg,AnnualCrop,0,train
26506,eurosat/2750/SeaLake/SeaLake_554.jpg,SeaLake,9,train
23630,eurosat/2750/River/River_666.jpg,River,8,train
23862,eurosat/2750/River/River_875.jpg,River,8,train
6660,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_1593.jpg,HerbaceousVegetation,2,train
24626,eurosat/2750/SeaLake/SeaLake_1562.jpg,SeaLake,9,train
994,eurosat/2750/AnnualCrop/AnnualCrop_1894.jpg,AnnualCrop,0,train
11538,eurosat/2750/Industrial/Industrial_1032.jpg,Industrial,4,train
757,eurosat/2750/AnnualCrop/AnnualCrop_1680.jpg,AnnualCrop,0,train
8850,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_864.jpg,HerbaceousVegetation,2,train
12483,eurosat/2750/Industrial/Industrial_1884.jpg,Industrial,4,train
16899,eurosat/2750/PermanentCrop/PermanentCrop_1808.jpg,PermanentCrop,6,train
21237,eurosat/2750/Residential/Residential_762.jpg,Residential,7,train
26778,eurosat/2750/SeaLake/SeaLake_8.jpg,SeaLake,9,train
14990,eurosat/2750/Pasture/Pasture_1890.jpg,Pasture,5,train
4032,eurosat/2750/Forest/Forest_1928.jpg,Forest,1,train
5298,eurosat/2750/Forest/Forest_367.jpg,Forest,1,train
16549,eurosat/2750/PermanentCrop/PermanentCrop_1493.jpg,PermanentCrop,6,train
24574,eurosat/2750/SeaLake/SeaLake_1515.jpg,SeaLake,9,train
23268,eurosat/2750/River/River_34.jpg,River,8,train
26053,eurosat/2750/SeaLake/SeaLake_2847.jpg,SeaLake,9,train
17412,eurosat/2750/PermanentCrop/PermanentCrop_227.jpg,PermanentCrop,6,train
17253,eurosat/2750/PermanentCrop/PermanentCrop_2126.jpg,PermanentCrop,6,train
11114,eurosat/2750/Highway/Highway_651.jpg,Highway,3,train
9861,eurosat/2750/Highway/Highway_1774.jpg,Highway,3,train
23179,eurosat/2750/River/River_26.jpg,River,8,train
21094,eurosat/2750/Residential/Residential_633.jpg,Residential,7,train
12370,eurosat/2750/Industrial/Industrial_1782.jpg,Industrial,4,train
14018,eurosat/2750/Pasture/Pasture_1014.jpg,Pasture,5,train
11016,eurosat/2750/Highway/Highway_563.jpg,Highway,3,train
18978,eurosat/2750/Residential/Residential_1429.jpg,Residential,7,train
20070,eurosat/2750/Residential/Residential_2411.jpg,Residential,7,train
20571,eurosat/2750/Residential/Residential_2863.jpg,Residential,7,train
18004,eurosat/2750/PermanentCrop/PermanentCrop_552.jpg,PermanentCrop,6,train
8268,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_34.jpg,HerbaceousVegetation,2,train
24898,eurosat/2750/SeaLake/SeaLake_1807.jpg,SeaLake,9,train
3733,eurosat/2750/Forest/Forest_1659.jpg,Forest,1,train
21469,eurosat/2750/Residential/Residential_971.jpg,Residential,7,train
22111,eurosat/2750/River/River_1549.jpg,River,8,train
1565,eurosat/2750/AnnualCrop/AnnualCrop_2407.jpg,AnnualCrop,0,train
15077,eurosat/2750/Pasture/Pasture_1969.jpg,Pasture,5,train
12705,eurosat/2750/Industrial/Industrial_2083.jpg,Industrial,4,train
10210,eurosat/2750/Highway/Highway_2088.jpg,Highway,3,train
3001,eurosat/2750/Forest/Forest_10.jpg,Forest,1,train
1417,eurosat/2750/AnnualCrop/AnnualCrop_2274.jpg,AnnualCrop,0,train
15273,eurosat/2750/Pasture/Pasture_344.jpg,Pasture,5,train
19691,eurosat/2750/Residential/Residential_2070.jpg,Residential,7,train
26957,eurosat/2750/SeaLake/SeaLake_960.jpg,SeaLake,9,train
6816,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_1733.jpg,HerbaceousVegetation,2,train
22579,eurosat/2750/River/River_1970.jpg,River,8,train
9907,eurosat/2750/Highway/Highway_1815.jpg,Highway,3,train
13091,eurosat/2750/Industrial/Industrial_2430.jpg,Industrial,4,train
13699,eurosat/2750/Industrial/Industrial_728.jpg,Industrial,4,train
11993,eurosat/2750/Industrial/Industrial_1442.jpg,Industrial,4,train
21302,eurosat/2750/Residential/Residential_820.jpg,Residential,7,train
670,eurosat/2750/AnnualCrop/AnnualCrop_1601.jpg,AnnualCrop,0,train
5205,eurosat/2750/Forest/Forest_2984.jpg,Forest,1,train
4640,eurosat/2750/Forest/Forest_2475.jpg,Forest,1,train
14612,eurosat/2750/Pasture/Pasture_155.jpg,Pasture,5,train
13280,eurosat/2750/Industrial/Industrial_350.jpg,Industrial,4,train
22253,eurosat/2750/River/River_1677.jpg,River,8,train
3800,eurosat/2750/Forest/Forest_1719.jpg,Forest,1,train
20280,eurosat/2750/Residential/Residential_2600.jpg,Residential,7,train
8928,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_934.jpg,HerbaceousVegetation,2,train
16741,eurosat/2750/PermanentCrop/PermanentCrop_1666.jpg,PermanentCrop,6,train
14493,eurosat/2750/Pasture/Pasture_1442.jpg,Pasture,5,train
5126,eurosat/2750/Forest/Forest_2912.jpg,Forest,1,train
26396,eurosat/2750/SeaLake/SeaLake_455.jpg,SeaLake,9,train
6501,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_145.jpg,HerbaceousVegetation,2,train
21950,eurosat/2750/River/River_1403.jpg,River,8,train
23707,eurosat/2750/River/River_735.jpg,River,8,train
26672,eurosat/2750/SeaLake/SeaLake_703.jpg,SeaLake,9,train
6979,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_1880.jpg,HerbaceousVegetation,2,train
25750,eurosat/2750/SeaLake/SeaLake_2574.jpg,SeaLake,9,train
18583,eurosat/2750/Residential/Residential_1073.jpg,Residential,7,train
14063,eurosat/2750/Pasture/Pasture_1055.jpg,Pasture,5,train
16419,eurosat/2750/PermanentCrop/PermanentCrop_1376.jpg,PermanentCrop,6,train
20780,eurosat/2750/Residential/Residential_350.jpg,Residential,7,train
251,eurosat/2750/AnnualCrop/AnnualCrop_1224.jpg,AnnualCrop,0,train
7504,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_2352.jpg,HerbaceousVegetation,2,train
6321,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_1288.jpg,HerbaceousVegetation,2,train
18836,eurosat/2750/Residential/Residential_1300.jpg,Residential,7,train
9005,eurosat/2750/Highway/Highway_1002.jpg,Highway,3,train
3336,eurosat/2750/Forest/Forest_1300.jpg,Forest,1,train
24332,eurosat/2750/SeaLake/SeaLake_1298.jpg,SeaLake,9,train
8132,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_2918.jpg,HerbaceousVegetation,2,train
16739,eurosat/2750/PermanentCrop/PermanentCrop_1664.jpg,PermanentCrop,6,train
3077,eurosat/2750/Forest/Forest_1068.jpg,Forest,1,train
26523,eurosat/2750/SeaLake/SeaLake_57.jpg,SeaLake,9,train
9660,eurosat/2750/Highway/Highway_1593.jpg,Highway,3,train
14298,eurosat/2750/Pasture/Pasture_1267.jpg,Pasture,5,train
26115,eurosat/2750/SeaLake/SeaLake_2902.jpg,SeaLake,9,train
11932,eurosat/2750/Industrial/Industrial_1388.jpg,Industrial,4,train
18819,eurosat/2750/Residential/Residential_1286.jpg,Residential,7,train
6586,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_1526.jpg,HerbaceousVegetation,2,train
22470,eurosat/2750/River/River_1872.jpg,River,8,train
3321,eurosat/2750/Forest/Forest_1288.jpg,Forest,1,train
4743,eurosat/2750/Forest/Forest_2568.jpg,Forest,1,train
15589,eurosat/2750/Pasture/Pasture_629.jpg,Pasture,5,train
12385,eurosat/2750/Industrial/Industrial_1796.jpg,Industrial,4,train
14277,eurosat/2750/Pasture/Pasture_1248.jpg,Pasture,5,train
13612,eurosat/2750/Industrial/Industrial_65.jpg,Industrial,4,train
5579,eurosat/2750/Forest/Forest_62.jpg,Forest,1,train
5885,eurosat/2750/Forest/Forest_896.jpg,Forest,1,train
4543,eurosat/2750/Forest/Forest_2388.jpg,Forest,1,train
8197,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_2977.jpg,HerbaceousVegetation,2,train
5975,eurosat/2750/Forest/Forest_977.jpg,Forest,1,train
13522,eurosat/2750/Industrial/Industrial_569.jpg,Industrial,4,train
18065,eurosat/2750/PermanentCrop/PermanentCrop_607.jpg,PermanentCrop,6,train
15524,eurosat/2750/Pasture/Pasture_570.jpg,Pasture,5,train
11284,eurosat/2750/Highway/Highway_804.jpg,Highway,3,train
14757,eurosat/2750/Pasture/Pasture_1680.jpg,Pasture,5,train
13503,eurosat/2750/Industrial/Industrial_551.jpg,Industrial,4,train
11268,eurosat/2750/Highway/Highway_790.jpg,Highway,3,train
8158,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_2941.jpg,HerbaceousVegetation,2,train
4915,eurosat/2750/Forest/Forest_2722.jpg,Forest,1,train
21728,eurosat/2750/River/River_1203.jpg,River,8,train
8719,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_746.jpg,HerbaceousVegetation,2,train
18708,eurosat/2750/Residential/Residential_1186.jpg,Residential,7,train
7620,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_2457.jpg,HerbaceousVegetation,2,train
1622,eurosat/2750/AnnualCrop/AnnualCrop_2459.jpg,AnnualCrop,0,train
6475,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_1426.jpg,HerbaceousVegetation,2,train
7824,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_2640.jpg,HerbaceousVegetation,2,train
19394,eurosat/2750/Residential/Residential_1803.jpg,Residential,7,train
11683,eurosat/2750/Industrial/Industrial_1163.jpg,Industrial,4,train
15140,eurosat/2750/Pasture/Pasture_224.jpg,Pasture,5,train
3549,eurosat/2750/Forest/Forest_1493.jpg,Forest,1,train
26776,eurosat/2750/SeaLake/SeaLake_798.jpg,SeaLake,9,train
16563,eurosat/2750/PermanentCrop/PermanentCrop_1505.jpg,PermanentCrop,6,train
26295,eurosat/2750/SeaLake/SeaLake_364.jpg,SeaLake,9,train
16225,eurosat/2750/PermanentCrop/PermanentCrop_1200.jpg,PermanentCrop,6,train
19292,eurosat/2750/Residential/Residential_1711.jpg,Residential,7,train
16047,eurosat/2750/PermanentCrop/PermanentCrop_1040.jpg,PermanentCrop,6,train
24148,eurosat/2750/SeaLake/SeaLake_1131.jpg,SeaLake,9,train
2728,eurosat/2750/AnnualCrop/AnnualCrop_754.jpg,AnnualCrop,0,train
13926,eurosat/2750/Industrial/Industrial_932.jpg,Industrial,4,train
23492,eurosat/2750/River/River_541.jpg,River,8,train
26630,eurosat/2750/SeaLake/SeaLake_666.jpg,SeaLake,9,train
11343,eurosat/2750/Highway/Highway_858.jpg,Highway,3,train
16564,eurosat/2750/PermanentCrop/PermanentCrop_1506.jpg,PermanentCrop,6,train
16613,eurosat/2750/PermanentCrop/PermanentCrop_1550.jpg,PermanentCrop,6,train
24538,eurosat/2750/SeaLake/SeaLake_1483.jpg,SeaLake,9,train
13944,eurosat/2750/Industrial/Industrial_949.jpg,Industrial,4,train
2885,eurosat/2750/AnnualCrop/AnnualCrop_896.jpg,AnnualCrop,0,train
11312,eurosat/2750/Highway/Highway_83.jpg,Highway,3,train
11935,eurosat/2750/Industrial/Industrial_1390.jpg,Industrial,4,train
3512,eurosat/2750/Forest/Forest_146.jpg,Forest,1,train
2218,eurosat/2750/AnnualCrop/AnnualCrop_2996.jpg,AnnualCrop,0,train
2718,eurosat/2750/AnnualCrop/AnnualCrop_745.jpg,AnnualCrop,0,train
618,eurosat/2750/AnnualCrop/AnnualCrop_1555.jpg,AnnualCrop,0,train
7977,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_2779.jpg,HerbaceousVegetation,2,train
18573,eurosat/2750/Residential/Residential_1064.jpg,Residential,7,train
10353,eurosat/2750/Highway/Highway_2216.jpg,Highway,3,train
9447,eurosat/2750/Highway/Highway_1400.jpg,Highway,3,train
16569,eurosat/2750/PermanentCrop/PermanentCrop_1510.jpg,PermanentCrop,6,train
14494,eurosat/2750/Pasture/Pasture_1443.jpg,Pasture,5,train
4670,eurosat/2750/Forest/Forest_2501.jpg,Forest,1,train
12547,eurosat/2750/Industrial/Industrial_1941.jpg,Industrial,4,train
21782,eurosat/2750/River/River_1252.jpg,River,8,train
25343,eurosat/2750/SeaLake/SeaLake_2207.jpg,SeaLake,9,train
7180,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_2060.jpg,HerbaceousVegetation,2,train
14742,eurosat/2750/Pasture/Pasture_1667.jpg,Pasture,5,train
20066,eurosat/2750/Residential/Residential_2408.jpg,Residential,7,train
26371,eurosat/2750/SeaLake/SeaLake_432.jpg,SeaLake,9,train
12885,eurosat/2750/Industrial/Industrial_2245.jpg,Industrial,4,train
3311,eurosat/2750/Forest/Forest_1279.jpg,Forest,1,train
7730,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_2556.jpg,HerbaceousVegetation,2,train
18863,eurosat/2750/Residential/Residential_1325.jpg,Residential,7,train
3458,eurosat/2750/Forest/Forest_1410.jpg,Forest,1,train
12933,eurosat/2750/Industrial/Industrial_2289.jpg,Industrial,4,train
9464,eurosat/2750/Highway/Highway_1416.jpg,Highway,3,train
25824,eurosat/2750/SeaLake/SeaLake_2640.jpg,SeaLake,9,train
14628,eurosat/2750/Pasture/Pasture_1564.jpg,Pasture,5,train
18600,eurosat/2750/Residential/Residential_1089.jpg,Residential,7,train
15475,eurosat/2750/Pasture/Pasture_526.jpg,Pasture,5,train
4234,eurosat/2750/Forest/Forest_2109.jpg,Forest,1,train
21280,eurosat/2750/Residential/Residential_800.jpg,Residential,7,train
24308,eurosat/2750/SeaLake/SeaLake_1276.jpg,SeaLake,9,train
20260,eurosat/2750/Residential/Residential_2583.jpg,Residential,7,train
5397,eurosat/2750/Forest/Forest_456.jpg,Forest,1,train
18482,eurosat/2750/PermanentCrop/PermanentCrop_983.jpg,PermanentCrop,6,train
6764,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_1687.jpg,HerbaceousVegetation,2,train
16794,eurosat/2750/PermanentCrop/PermanentCrop_1713.jpg,PermanentCrop,6,train
33,eurosat/2750/AnnualCrop/AnnualCrop_1028.jpg,AnnualCrop,0,train
18943,eurosat/2750/Residential/Residential_1398.jpg,Residential,7,train
5786,eurosat/2750/Forest/Forest_806.jpg,Forest,1,train
24548,eurosat/2750/SeaLake/SeaLake_1492.jpg,SeaLake,9,train
7233,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_2108.jpg,HerbaceousVegetation,2,train
23571,eurosat/2750/River/River_612.jpg,River,8,train
9189,eurosat/2750/Highway/Highway_1169.jpg,Highway,3,train
509,eurosat/2750/AnnualCrop/AnnualCrop_1457.jpg,AnnualCrop,0,train
7182,eurosat/2750/HerbaceousVegetation/HerbaceousVegetation_2062.jpg,HerbaceousVegetation,2,train
18582,eurosat/2750/Residential/Residential_1072.jpg,Residential,7,train
12790,eurosat/2750/Industrial/Industrial_216.jpg,Industrial,4,train
